Прибор: ;Hydra-L (04); ; Интервал: ;2024-03-25 00:00:00; / ;2024-03-25 23:45:00;
Date;weather_temp;weather_pressure;weather_humidity;
2024-03-25 16:07:46;27.54;740;25.96;
2024-03-25 16:08:46;27.54;739.97;25.96;
2024-03-25 16:09:46;27.53;739.98;25.86;
2024-03-25 16:10:47;27.51;739.98;25.88;
2024-03-25 16:11:46;27.49;739.95;25.8;
2024-03-25 16:12:47;27.49;739.94;25.81;
2024-03-25 16:13:47;27.52;739.95;25.43;
2024-03-25 16:14:47;27.49;739.94;25.46;
2024-03-25 16:15:47;27.45;739.94;25.23;
2024-03-25 16:16:49;27.45;739.96;25.03;
2024-03-25 16:17:47;27.48;739.95;25.11;
2024-03-25 16:18:47;27.41;739.98;25.1;
2024-03-25 16:19:47;27.38;739.97;25.17;
2024-03-25 16:20:47;27.4;739.95;25.03;
2024-03-25 16:21:47;27.39;739.97;24.96;
2024-03-25 16:22:48;27.39;739.98;25;
2024-03-25 16:23:48;27.39;739.97;24.83;
2024-03-25 16:24:48;27.37;739.97;24.84;
2024-03-25 16:25:48;27.36;740;24.92;
2024-03-25 16:26:48;27.33;739.99;24.9;
2024-03-25 16:27:48;27.29;740.01;24.88;
2024-03-25 16:28:50;27.26;740.01;24.9;
2024-03-25 16:29:48;27.2;740.01;24.52;
2024-03-25 16:30:49;27.29;740;24.73;
2024-03-25 16:31:48;27.27;740.01;24.68;
2024-03-25 16:32:48;27.23;739.99;24.64;
2024-03-25 16:33:49;27.19;739.98;24.66;
2024-03-25 16:34:49;27.21;740;24.56;
2024-03-25 16:35:49;27.19;740;24.53;
2024-03-25 16:36:49;27.2;740.01;24.44;
2024-03-25 16:37:49;27.22;740;24.28;
2024-03-25 16:38:49;27.19;740.01;24.24;
2024-03-25 16:39:51;27.18;740;24.2;
2024-03-25 16:40:49;27.2;740.01;24.1;
2024-03-25 16:41:49;27.17;739.98;24.15;
2024-03-25 16:42:49;27.18;740;24.12;
2024-03-25 16:43:49;27.12;740.01;24.36;
2024-03-25 16:44:49;27.16;740.02;24.53;
2024-03-25 16:45:49;27.14;740.03;25.03;
2024-03-25 16:46:49;27.16;740.03;25.55;
2024-03-25 16:47:49;27.15;740.02;26.06;
2024-03-25 16:48:49;27.11;740;26.75;
2024-03-25 16:49:49;27.16;740.02;27.09;
2024-03-25 16:50:50;27.13;740.02;27.23;
2024-03-25 16:51:50;27.12;740.03;27.43;
2024-03-25 16:52:49;27.12;740.01;27.83;
2024-03-25 16:53:50;27.16;740.04;28.48;
2024-03-25 16:54:50;27.12;740.01;29;
2024-03-25 16:55:50;27.1;740.03;29.17;
2024-03-25 16:56:50;27.11;740.01;29.3;
2024-03-25 16:57:50;27.1;740.02;29.55;
2024-03-25 16:58:50;27.09;740.01;29.85;
2024-03-25 16:59:50;27.1;740.02;29.82;
2024-03-25 17:00:50;27.09;740.03;30.02;
2024-03-25 17:01:50;27.11;740.05;30.22;
2024-03-25 17:02:50;27.1;740.05;30.3;
2024-03-25 17:03:50;27.11;740.02;30.29;
2024-03-25 17:04:50;27.09;740.06;30.38;
2024-03-25 17:05:51;27.13;740.05;30.42;
2024-03-25 17:06:51;27.08;740.05;30.51;
2024-03-25 17:07:51;27.11;740.08;30.46;
2024-03-25 17:08:51;27.08;740.07;30.43;
2024-03-25 17:09:51;27.11;740.08;30.41;
2024-03-25 17:10:51;27.09;740.08;30.38;
2024-03-25 17:11:51;27.05;740.05;30.38;
2024-03-25 17:12:51;27.06;740.03;30.33;
2024-03-25 17:13:51;27.05;740.08;30.32;
2024-03-25 17:14:52;27.07;740.09;30.25;
2024-03-25 17:15:52;27.06;740.08;30.21;
2024-03-25 17:16:52;27.05;740.09;30.2;
2024-03-25 17:17:52;27.07;740.08;30.17;
2024-03-25 17:18:52;27.06;740.06;30.11;
2024-03-25 17:19:52;27.01;740.07;30.1;
2024-03-25 17:20:52;27.02;740.07;30.12;
2024-03-25 17:21:52;27;740.04;30.04;
2024-03-25 17:22:52;27.01;740.09;30.04;
2024-03-25 17:23:53;26.99;740.08;29.94;
2024-03-25 17:24:52;26.98;740.11;29.92;
2024-03-25 17:25:52;27;740.11;29.9;
2024-03-25 17:26:53;27.03;740.11;29.81;
2024-03-25 17:27:53;27.01;740.14;29.79;
2024-03-25 17:28:53;27;740.12;29.76;
2024-03-25 17:29:53;27.02;740.13;29.68;
2024-03-25 17:30:53;26.99;740.13;29.7;
2024-03-25 17:31:53;26.99;740.14;29.7;
2024-03-25 17:32:53;27;740.14;29.65;
2024-03-25 17:33:53;26.99;740.1;29.63;
2024-03-25 17:34:53;27.02;740.14;29.53;
2024-03-25 17:35:54;26.98;740.13;29.58;
2024-03-25 17:36:54;26.98;740.11;29.57;
2024-03-25 17:37:54;26.97;740.1;29.56;
2024-03-25 17:38:54;26.98;740.12;29.54;
2024-03-25 17:39:54;26.95;740.11;29.52;
2024-03-25 17:40:54;26.99;740.13;29.44;
2024-03-25 17:41:54;26.96;740.13;29.45;
2024-03-25 17:42:54;26.91;740.14;29.51;
2024-03-25 17:43:55;26.94;740.12;29.47;
2024-03-25 17:44:55;26.95;740.14;29.38;
2024-03-25 17:45:55;26.93;740.14;29.43;
2024-03-25 17:46:55;26.9;740.17;29.45;
2024-03-25 17:47:55;26.9;740.15;29.4;
2024-03-25 17:48:55;26.93;740.18;29.36;
2024-03-25 17:49:55;26.92;740.18;29.32;
2024-03-25 17:50:55;26.91;740.22;29.33;
2024-03-25 17:51:55;26.95;740.22;29.26;
2024-03-25 17:52:55;26.93;740.22;29.25;
2024-03-25 17:53:55;26.93;740.21;29.24;
2024-03-25 17:54:55;26.89;740.25;29.26;
2024-03-25 17:55:55;26.93;740.26;29.18;
2024-03-25 17:56:55;26.94;740.24;29.16;
2024-03-25 17:57:55;26.93;740.24;29.13;
2024-03-25 17:58:56;26.93;740.29;29.11;
2024-03-25 17:59:56;26.94;740.23;29.08;
2024-03-25 18:00:56;26.91;740.27;29.1;
2024-03-25 18:01:56;26.92;740.26;29.08;
2024-03-25 18:02:56;26.9;740.26;29.07;
2024-03-25 18:03:56;26.9;740.29;29.05;
2024-03-25 18:04:56;26.92;740.28;29.01;
2024-03-25 18:05:56;26.93;740.26;28.94;
2024-03-25 18:06:56;26.92;740.3;28.95;
2024-03-25 18:07:56;26.92;740.32;28.92;
2024-03-25 18:08:56;26.88;740.31;28.98;
2024-03-25 18:09:56;26.88;740.28;28.96;
2024-03-25 18:10:56;26.88;740.33;28.96;
2024-03-25 18:11:56;26.84;740.33;28.99;
2024-03-25 18:12:56;26.86;740.32;28.91;
2024-03-25 18:13:56;26.87;740.34;28.91;
2024-03-25 18:14:56;26.84;740.35;28.92;
2024-03-25 18:15:56;26.86;740.32;28.88;
2024-03-25 18:16:57;26.87;740.32;28.87;
2024-03-25 18:17:57;26.86;740.34;28.86;
2024-03-25 18:18:57;26.84;740.33;28.85;
2024-03-25 18:19:57;26.85;740.37;28.83;
2024-03-25 18:20:57;26.84;740.35;28.81;
2024-03-25 18:21:57;26.83;740.35;28.8;
2024-03-25 18:22:57;26.83;740.36;28.8;
2024-03-25 18:23:57;26.85;740.36;28.74;
2024-03-25 18:24:57;26.85;740.35;28.73;
2024-03-25 18:25:58;26.84;740.41;28.72;
2024-03-25 18:26:57;26.85;740.39;28.71;
2024-03-25 18:27:57;26.85;740.39;28.69;
2024-03-25 18:28:58;26.84;740.41;28.68;
2024-03-25 18:29:58;26.85;740.42;28.66;
2024-03-25 18:30:58;26.82;740.42;28.68;
2024-03-25 18:31:58;26.81;740.42;28.67;
2024-03-25 18:32:58;26.82;740.43;28.66;
2024-03-25 18:33:58;26.81;740.45;28.65;
2024-03-25 18:34:58;26.8;740.45;28.65;
2024-03-25 18:35:58;26.82;740.45;28.6;
2024-03-25 18:36:58;26.83;740.44;28.55;
2024-03-25 18:37:58;26.82;740.49;28.53;
2024-03-25 18:38:58;26.82;740.47;28.55;
2024-03-25 18:39:58;26.8;740.48;28.55;
2024-03-25 18:40:58;26.82;740.49;28.54;
2024-03-25 18:41:58;26.8;740.51;28.52;
2024-03-25 18:42:58;26.8;740.53;28.5;
2024-03-25 18:43:58;26.76;740.54;28.53;
2024-03-25 18:44:59;26.78;740.58;28.47;
2024-03-25 18:45:59;26.76;740.57;28.52;
2024-03-25 18:46:59;26.76;740.58;28.5;
2024-03-25 18:47:59;26.75;740.58;28.5;
2024-03-25 18:48:59;26.77;740.59;28.43;
2024-03-25 18:49:59;26.74;740.59;28.44;
2024-03-25 18:50:59;26.74;740.62;28.42;
2024-03-25 18:52:02;26.75;740.59;28.4;
2024-03-25 18:52:59;26.74;740.58;28.39;
2024-03-25 18:53:59;26.77;740.59;28.33;
2024-03-25 18:54:59;26.72;740.6;28.38;
2024-03-25 18:55:59;26.71;740.6;28.4;
2024-03-25 18:56:59;26.76;740.62;28.33;
2024-03-25 18:58:00;26.75;740.64;28.33;
2024-03-25 18:59:00;26.71;740.64;28.37;
2024-03-25 19:00:00;26.72;740.67;28.35;
2024-03-25 19:01:00;26.75;740.68;28.29;
2024-03-25 19:02:00;26.75;740.69;28.27;
2024-03-25 19:03:00;26.72;740.68;28.29;
2024-03-25 19:04:00;26.74;740.71;28.26;
2024-03-25 19:05:00;26.72;740.7;28.27;
2024-03-25 19:06:00;26.75;740.7;28.21;
2024-03-25 19:07:00;26.74;740.7;28.22;
2024-03-25 19:08:00;26.76;740.73;28.18;
2024-03-25 19:09:00;26.75;740.73;28.19;
2024-03-25 19:10:00;26.73;740.71;28.17;
2024-03-25 19:11:01;26.74;740.73;28.15;
2024-03-25 19:12:01;26.77;740.75;28.08;
2024-03-25 19:13:01;26.75;740.72;28.11;
2024-03-25 19:14:01;26.75;740.74;28.08;
2024-03-25 19:15:01;26.76;740.8;28.07;
2024-03-25 19:16:01;26.76;740.79;28.07;
2024-03-25 19:17:02;26.73;740.81;28.08;
2024-03-25 19:18:01;26.69;740.81;28.13;
2024-03-25 19:19:01;26.73;740.83;28.05;
2024-03-25 19:20:02;26.73;740.85;28.05;
2024-03-25 19:21:01;26.72;740.84;28.02;
2024-03-25 19:22:01;26.68;740.82;28.08;
2024-03-25 19:23:01;26.73;740.83;28.02;
2024-03-25 19:24:01;26.74;740.86;27.98;
2024-03-25 19:25:02;26.68;740.86;28.04;
2024-03-25 19:26:02;26.67;740.85;28.04;
2024-03-25 19:27:01;26.7;740.88;28;
2024-03-25 19:28:01;26.66;740.89;28.05;
2024-03-25 19:29:02;26.68;740.89;28;
2024-03-25 19:30:03;26.68;740.94;27.96;
2024-03-25 19:31:02;26.67;740.92;27.97;
2024-03-25 19:32:02;26.62;740.95;28.02;
2024-03-25 19:33:02;26.66;740.9;27.96;
2024-03-25 19:34:02;26.67;740.92;27.9;
2024-03-25 19:35:03;26.67;740.93;27.91;
2024-03-25 19:36:02;26.69;740.95;27.87;
2024-03-25 19:37:02;26.71;740.94;27.85;
2024-03-25 19:38:02;26.67;740.93;27.87;
2024-03-25 19:39:02;26.7;740.93;27.82;
2024-03-25 19:40:04;26.68;740.94;27.84;
2024-03-25 19:41:03;26.68;740.94;27.82;
2024-03-25 19:42:03;26.64;740.96;27.88;
2024-03-25 19:43:03;26.64;740.93;27.87;
2024-03-25 19:44:03;26.65;740.93;27.83;
2024-03-25 19:45:03;26.65;740.94;27.81;
2024-03-25 19:46:03;26.64;740.97;27.83;
2024-03-25 19:47:03;26.64;740.96;27.83;
2024-03-25 19:48:03;26.62;740.97;27.83;
2024-03-25 19:49:03;26.64;740.97;27.81;
2024-03-25 19:50:05;26.63;740.96;27.81;
2024-03-25 19:51:03;26.63;740.99;27.79;
2024-03-25 19:52:04;26.6;740.97;27.82;
2024-03-25 19:53:04;26.6;740.97;27.8;
2024-03-25 19:54:04;26.62;740.93;27.76;
2024-03-25 19:55:04;26.61;740.94;27.79;
2024-03-25 19:56:04;26.59;740.94;27.77;
2024-03-25 19:57:04;26.62;740.95;27.72;
2024-03-25 19:58:04;26.62;740.94;27.69;
2024-03-25 19:59:04;26.61;740.99;27.72;
2024-03-25 20:00:04;26.62;740.99;27.69;
2024-03-25 20:01:04;26.61;741.01;27.68;
2024-03-25 20:02:04;26.58;741.02;27.7;
2024-03-25 20:03:04;26.57;741.03;27.71;
2024-03-25 20:04:04;26.57;741.03;27.67;
2024-03-25 20:05:06;26.58;741.05;27.66;
2024-03-25 20:06:04;26.55;741.07;27.7;
2024-03-25 20:07:04;26.55;741.06;27.67;
2024-03-25 20:08:04;26.6;741.05;27.59;
2024-03-25 20:09:05;26.57;741.08;27.62;
2024-03-25 20:10:06;26.62;741.05;27.56;
2024-03-25 20:11:05;26.59;741.03;27.57;
2024-03-25 20:12:05;26.61;741.04;27.56;
2024-03-25 20:13:05;26.58;741.04;27.59;
2024-03-25 20:14:05;26.59;741.07;27.58;
2024-03-25 20:15:06;26.59;741.04;27.58;
2024-03-25 20:16:05;26.57;741.06;27.6;
2024-03-25 20:17:05;26.59;741.07;27.56;
2024-03-25 20:18:05;26.61;741.08;27.54;
2024-03-25 20:19:05;26.58;741.06;27.57;
2024-03-25 20:20:06;26.6;741.05;27.51;
2024-03-25 20:21:05;26.63;741.05;27.48;
2024-03-25 20:22:05;26.62;741.02;27.46;
2024-03-25 20:23:05;26.62;741.06;27.46;
2024-03-25 20:24:05;26.6;741.07;27.47;
2024-03-25 20:25:07;26.62;741.06;27.42;
2024-03-25 20:26:06;26.59;741.09;27.47;
2024-03-25 20:27:06;26.6;741.1;27.43;
2024-03-25 20:28:06;26.62;741.11;27.41;
2024-03-25 20:29:06;26.61;741.11;27.4;
2024-03-25 20:30:07;26.6;741.11;27.41;
2024-03-25 20:31:06;26.62;741.11;27.37;
2024-03-25 20:32:07;26.6;741.13;27.38;
2024-03-25 20:33:07;26.6;741.13;27.37;
2024-03-25 20:34:06;26.59;741.14;27.37;
2024-03-25 20:35:08;26.6;741.17;27.35;
2024-03-25 20:36:06;26.58;741.16;27.36;
2024-03-25 20:37:06;26.57;741.18;27.36;
2024-03-25 20:38:07;26.6;741.19;27.34;
2024-03-25 20:39:07;26.56;741.16;27.37;
2024-03-25 20:40:07;26.55;741.13;27.37;
2024-03-25 20:41:07;26.55;741.16;27.36;
2024-03-25 20:42:07;26.58;741.16;27.31;
2024-03-25 20:43:07;26.58;741.16;27.31;
2024-03-25 20:44:07;26.57;741.15;27.32;
2024-03-25 20:45:08;26.54;741.16;27.36;
2024-03-25 20:46:07;26.58;741.14;27.29;
2024-03-25 20:47:07;26.59;741.16;27.24;
2024-03-25 20:48:07;26.58;741.16;27.24;
2024-03-25 20:49:07;26.56;741.14;27.26;
2024-03-25 20:50:07;26.55;741.16;27.26;
2024-03-25 20:51:07;26.58;741.17;27.22;
2024-03-25 20:52:08;26.57;741.17;27.23;
2024-03-25 20:53:08;26.55;741.18;27.26;
2024-03-25 20:54:08;26.59;741.21;27.21;
2024-03-25 20:55:08;26.55;741.21;27.24;
2024-03-25 20:56:08;26.57;741.2;27.23;
2024-03-25 20:57:08;26.55;741.2;27.26;
2024-03-25 20:58:08;26.54;741.18;27.26;
2024-03-25 20:59:08;26.56;741.18;27.23;
2024-03-25 21:00:09;26.56;741.18;27.22;
2024-03-25 21:01:08;26.56;741.19;27.23;
2024-03-25 21:02:08;26.55;741.17;27.23;
2024-03-25 21:03:08;26.54;741.2;27.24;
2024-03-25 21:04:09;26.53;741.21;27.25;
2024-03-25 21:05:10;26.54;741.21;27.22;
2024-03-25 21:06:09;26.56;741.23;27.21;
2024-03-25 21:07:09;26.57;741.25;27.17;
2024-03-25 21:08:09;26.54;741.26;27.21;
2024-03-25 21:09:09;26.57;741.27;27.17;
2024-03-25 21:10:09;26.56;741.28;27.17;
2024-03-25 21:11:09;26.56;741.29;27.18;
2024-03-25 21:12:09;26.55;741.26;27.16;
2024-03-25 21:13:09;26.56;741.3;27.16;
2024-03-25 21:14:09;26.54;741.29;27.17;
2024-03-25 21:15:10;26.55;741.31;27.16;
2024-03-25 21:16:09;26.53;741.32;27.17;
2024-03-25 21:17:09;26.56;741.32;27.15;
2024-03-25 21:18:10;26.54;741.3;27.16;
2024-03-25 21:19:10;26.51;741.33;27.19;
2024-03-25 21:20:10;26.54;741.29;27.13;
2024-03-25 21:21:10;26.54;741.3;27.12;
2024-03-25 21:22:10;26.49;741.28;27.2;
2024-03-25 21:23:10;26.52;741.29;27.15;
2024-03-25 21:24:10;26.54;741.28;27.12;
2024-03-25 21:25:10;26.53;741.3;27.12;
2024-03-25 21:26:10;26.5;741.27;27.16;
2024-03-25 21:27:10;26.51;741.27;27.16;
2024-03-25 21:28:10;26.5;741.27;27.14;
2024-03-25 21:29:10;26.51;741.26;27.13;
2024-03-25 21:30:10;26.49;741.28;27.14;
2024-03-25 21:31:10;26.49;741.28;27.14;
2024-03-25 21:32:10;26.52;741.27;27.09;
2024-03-25 21:33:10;26.5;741.29;27.12;
2024-03-25 21:34:10;26.52;741.3;27.1;
2024-03-25 21:35:11;26.51;741.29;27.1;
2024-03-25 21:36:11;26.49;741.29;27.12;
2024-03-25 21:37:11;26.5;741.3;27.09;
2024-03-25 21:38:11;26.49;741.31;27.11;
2024-03-25 21:39:11;26.52;741.32;27.06;
2024-03-25 21:40:13;26.48;741.33;27.11;
2024-03-25 21:41:11;26.48;741.32;27.1;
2024-03-25 21:42:11;26.49;741.34;27.1;
2024-03-25 21:43:11;26.49;741.34;27.07;
2024-03-25 21:44:11;26.5;741.36;27.06;
2024-03-25 21:45:11;26.49;741.36;27.07;
2024-03-25 21:46:11;26.5;741.36;27.04;
2024-03-25 21:47:11;26.48;741.4;27.07;
2024-03-25 21:48:11;26.48;741.4;27.06;
2024-03-25 21:49:12;26.45;741.41;27.07;
2024-03-25 21:50:12;26.47;741.42;27.06;
2024-03-25 21:51:12;26.49;741.42;27.02;
2024-03-25 21:52:12;26.51;741.41;26.99;
2024-03-25 21:53:12;26.49;741.44;27.02;
2024-03-25 21:54:12;26.47;741.44;27.04;
2024-03-25 21:55:12;26.5;741.45;26.99;
2024-03-25 21:56:12;26.47;741.45;27.03;
2024-03-25 21:57:12;26.48;741.45;26.99;
2024-03-25 21:58:12;26.48;741.47;27.01;
2024-03-25 21:59:12;26.48;741.47;26.98;
2024-03-25 22:00:15;26.48;741.46;26.99;
2024-03-25 22:01:12;26.5;741.5;26.96;
2024-03-25 22:02:13;26.47;741.51;26.99;
2024-03-25 22:03:13;26.46;741.5;26.99;
2024-03-25 22:04:13;26.47;741.52;26.96;
2024-03-25 22:05:15;26.47;741.53;26.97;
2024-03-25 22:06:13;26.48;741.53;26.96;
2024-03-25 22:07:13;26.47;741.54;26.96;
2024-03-25 22:08:13;26.47;741.55;26.96;
2024-03-25 22:09:13;26.44;741.54;26.98;
2024-03-25 22:10:13;26.44;741.57;26.99;
2024-03-25 22:11:13;26.47;741.56;26.93;
2024-03-25 22:12:13;26.46;741.54;26.94;
2024-03-25 22:13:13;26.49;741.55;26.91;
2024-03-25 22:14:13;26.49;741.56;26.89;
2024-03-25 22:15:14;26.48;741.55;26.91;
2024-03-25 22:16:13;26.46;741.55;26.92;
2024-03-25 22:17:13;26.46;741.55;26.9;
2024-03-25 22:18:13;26.47;741.56;26.89;
2024-03-25 22:19:14;26.43;741.59;26.94;
2024-03-25 22:20:14;26.48;741.58;26.86;
2024-03-25 22:21:14;26.44;741.58;26.92;
2024-03-25 22:22:14;26.45;741.61;26.91;
2024-03-25 22:23:14;26.43;741.62;26.92;
2024-03-25 22:24:14;26.44;741.6;26.91;
2024-03-25 22:25:14;26.47;741.61;26.85;
2024-03-25 22:26:14;26.47;741.59;26.85;
2024-03-25 22:27:14;26.45;741.58;26.88;
2024-03-25 22:28:14;26.47;741.59;26.84;
2024-03-25 22:29:14;26.48;741.6;26.83;
2024-03-25 22:30:14;26.45;741.57;26.85;
2024-03-25 22:31:14;26.45;741.58;26.85;
2024-03-25 22:32:14;26.48;741.6;26.8;
2024-03-25 22:33:14;26.45;741.57;26.84;
2024-03-25 22:34:14;26.48;741.57;26.79;
2024-03-25 22:35:15;26.47;741.58;26.8;
2024-03-25 22:36:15;26.45;741.59;26.81;
2024-03-25 22:37:15;26.45;741.61;26.83;
2024-03-25 22:38:15;26.45;741.6;26.81;
2024-03-25 22:39:15;26.45;741.59;26.81;
2024-03-25 22:40:15;26.47;741.61;26.77;
2024-03-25 22:41:15;26.48;741.59;26.75;
2024-03-25 22:42:15;26.47;741.59;26.77;
2024-03-25 22:43:15;26.46;741.59;26.77;
2024-03-25 22:44:15;26.47;741.58;26.75;
2024-03-25 22:45:16;26.45;741.61;26.77;
2024-03-25 22:46:16;26.45;741.62;26.78;
2024-03-25 22:47:15;26.47;741.61;26.75;
2024-03-25 22:48:15;26.43;741.63;26.79;
2024-03-25 22:49:15;26.43;741.61;26.78;
2024-03-25 22:50:15;26.42;741.65;26.79;
2024-03-25 22:51:16;26.46;741.65;26.73;
2024-03-25 22:52:16;26.46;741.66;26.73;
2024-03-25 22:53:16;26.44;741.65;26.73;
2024-03-25 22:54:16;26.41;741.65;26.77;
2024-03-25 22:55:16;26.42;741.68;26.77;
2024-03-25 22:56:16;26.42;741.67;26.75;
2024-03-25 22:57:16;26.4;741.69;26.78;
2024-03-25 22:58:16;26.44;741.71;26.74;
2024-03-25 22:59:16;26.42;741.71;26.74;
2024-03-25 23:00:17;26.45;741.72;26.71;
2024-03-25 23:01:16;26.44;741.7;26.7;
2024-03-25 23:02:16;26.39;741.72;26.76;
2024-03-25 23:03:16;26.42;741.72;26.72;
2024-03-25 23:04:17;26.44;741.73;26.7;
2024-03-25 23:05:17;26.41;741.73;26.72;
2024-03-25 23:06:17;26.39;741.73;26.74;
2024-03-25 23:07:17;26.39;741.72;26.73;
2024-03-25 23:08:17;26.41;741.73;26.71;
2024-03-25 23:09:17;26.42;741.73;26.68;
2024-03-25 23:10:17;26.4;741.77;26.69;
2024-03-25 23:11:17;26.39;741.72;26.73;
2024-03-25 23:12:17;26.39;741.75;26.69;
2024-03-25 23:13:17;26.41;741.75;26.68;
2024-03-25 23:14:18;26.39;741.75;26.68;
2024-03-25 23:15:17;26.39;741.77;26.69;
2024-03-25 23:16:18;26.4;741.8;26.67;
2024-03-25 23:17:18;26.37;741.79;26.7;
2024-03-25 23:18:18;26.34;741.78;26.73;
2024-03-25 23:19:18;26.38;741.78;26.71;
2024-03-25 23:20:18;26.4;741.8;26.66;
2024-03-25 23:21:18;26.42;741.79;26.64;
2024-03-25 23:22:18;26.39;741.8;26.66;
2024-03-25 23:23:18;26.41;741.77;26.63;
2024-03-25 23:24:18;26.41;741.81;26.62;
2024-03-25 23:25:18;26.41;741.81;26.61;
2024-03-25 23:26:18;26.39;741.84;26.63;
2024-03-25 23:27:18;26.4;741.85;26.64;
2024-03-25 23:28:19;26.41;741.89;26.61;
2024-03-25 23:29:19;26.37;741.88;26.63;
2024-03-25 23:30:19;26.4;741.9;26.62;
2024-03-25 23:31:19;26.39;741.93;26.61;
2024-03-25 23:32:19;26.38;741.88;26.62;
2024-03-25 23:33:19;26.38;741.88;26.61;
2024-03-25 23:34:19;26.37;741.9;26.62;
2024-03-25 23:35:19;26.39;741.89;26.59;
2024-03-25 23:36:19;26.38;741.89;26.6;
2024-03-25 23:37:19;26.38;741.9;26.59;
2024-03-25 23:38:19;26.38;741.89;26.6;
2024-03-25 23:39:19;26.39;741.91;26.57;
2024-03-25 23:40:19;26.38;741.91;26.58;
2024-03-25 23:41:19;26.41;741.91;26.53;
2024-03-25 23:42:19;26.39;741.91;26.57;
2024-03-25 23:43:19;26.38;741.9;26.55;
2024-03-25 23:44:19;26.39;741.89;26.54;
