Прибор: ;Hydra-L (04); ; Интервал: ;2024-09-05 00:00:00; / ;2024-09-05 23:45:00;
Date;BME280_temp;BME280_pressure;BME280_humidity;
2024-09-05 02:00:55;30.41;758.57;37.9;
2024-09-05 02:01:54;30.4;758.54;37.9;
2024-09-05 02:02:55;30.4;758.54;37.88;
2024-09-05 02:03:54;30.41;758.53;37.86;
2024-09-05 02:04:54;30.39;758.52;37.85;
2024-09-05 02:05:54;30.37;758.51;37.85;
2024-09-05 02:06:55;30.35;758.51;37.85;
2024-09-05 02:07:55;30.34;758.53;37.85;
2024-09-05 02:08:53;30.32;758.54;37.83;
2024-09-05 02:09:55;30.3;758.54;37.83;
2024-09-05 02:10:53;30.3;758.53;37.83;
2024-09-05 02:11:54;30.3;758.54;37.83;
2024-09-05 02:12:53;30.28;758.54;37.82;
2024-09-05 02:13:55;30.27;758.54;37.82;
2024-09-05 02:14:55;30.26;758.58;37.83;
2024-09-05 02:15:56;30.24;758.57;37.83;
2024-09-05 02:16:56;30.22;758.55;37.83;
2024-09-05 02:17:55;30.23;758.55;37.83;
2024-09-05 02:18:55;30.21;758.54;37.83;
2024-09-05 02:19:56;30.2;758.53;37.82;
2024-09-05 02:20:55;30.2;758.57;37.82;
2024-09-05 02:21:55;30.2;758.57;37.82;
2024-09-05 02:22:55;30.18;758.58;37.82;
2024-09-05 02:23:55;30.17;758.57;37.82;
2024-09-05 02:24:57;30.18;758.6;37.83;
2024-09-05 02:25:56;30.18;758.59;37.83;
2024-09-05 02:26:55;30.18;758.62;37.82;
2024-09-05 02:27:56;30.21;758.63;37.83;
2024-09-05 02:28:55;30.2;758.64;37.82;
2024-09-05 02:29:57;30.22;758.64;37.83;
2024-09-05 02:30:54;30.21;758.64;37.83;
2024-09-05 02:31:57;30.21;758.64;37.81;
2024-09-05 02:32:57;30.2;758.67;37.81;
2024-09-05 02:33:55;30.18;758.65;37.81;
2024-09-05 02:34:58;30.18;758.64;37.8;
2024-09-05 02:35:56;30.18;758.65;37.81;
2024-09-05 02:36:57;30.18;758.61;37.81;
2024-09-05 02:37:57;30.16;758.62;37.82;
2024-09-05 02:38:55;30.15;758.62;37.82;
2024-09-05 02:39:57;30.15;758.63;37.81;
2024-09-05 02:40:56;30.15;758.61;37.81;
2024-09-05 02:41:58;30.14;758.63;37.81;
2024-09-05 02:42:57;30.14;758.63;37.81;
2024-09-05 02:43:56;30.14;758.63;37.81;
2024-09-05 02:44:57;30.16;758.64;37.81;
2024-09-05 02:45:57;30.15;758.63;37.81;
2024-09-05 02:46:57;30.17;758.64;37.8;
2024-09-05 02:47:57;30.16;758.67;37.81;
2024-09-05 02:48:58;30.18;758.66;37.8;
2024-09-05 02:49:57;30.15;758.68;37.8;
2024-09-05 02:50:58;30.17;758.69;37.8;
2024-09-05 02:51:59;30.16;758.68;37.8;
2024-09-05 02:52:59;30.14;758.69;37.8;
2024-09-05 02:53:59;30.14;758.71;37.8;
2024-09-05 02:55:00;30.14;758.73;37.8;
2024-09-05 02:55:59;30.13;758.71;37.78;
2024-09-05 02:56:59;30.14;758.71;37.78;
2024-09-05 02:57:57;30.12;758.7;37.78;
2024-09-05 02:58:58;30.14;758.71;37.78;
2024-09-05 03:00:00;30.11;758.7;37.78;
2024-09-05 03:00:59;30.11;758.72;37.78;
2024-09-05 03:01:59;30.1;758.72;37.79;
2024-09-05 03:02:58;30.08;758.73;37.78;
2024-09-05 03:04:00;30.1;758.75;37.78;
2024-09-05 03:04:59;30.1;758.77;37.79;
2024-09-05 03:05:58;30.07;758.76;37.79;
2024-09-05 03:07:00;30.08;758.77;37.79;
2024-09-05 03:08:00;30.07;758.77;37.78;
2024-09-05 03:09:01;30.09;758.79;37.78;
2024-09-05 03:09:58;30.07;758.78;37.79;
2024-09-05 03:10:58;30.09;758.76;37.78;
2024-09-05 03:12:01;30.11;758.79;37.77;
2024-09-05 03:12:58;30.1;758.83;37.78;
2024-09-05 03:13:57;30.1;758.85;37.78;
2024-09-05 03:14:58;30.1;758.8;37.77;
2024-09-05 03:15:58;30.11;758.86;37.76;
2024-09-05 03:16:58;30.09;758.85;37.77;
2024-09-05 03:18:00;30.09;758.83;37.77;
2024-09-05 03:18:59;30.08;758.83;37.76;
2024-09-05 03:20:01;30.08;758.82;37.75;
2024-09-05 03:21:02;30.08;758.85;37.77;
2024-09-05 03:21:59;30.08;758.85;37.76;
2024-09-05 03:22:59;30.08;758.83;37.75;
2024-09-05 03:23:58;30.08;758.85;37.76;
2024-09-05 03:24:59;30.09;758.87;37.76;
2024-09-05 03:26:00;30.08;758.86;37.74;
2024-09-05 03:26:59;30.09;758.87;37.75;
2024-09-05 03:27:58;30.08;758.87;37.74;
2024-09-05 03:28:59;30.08;758.89;37.74;
2024-09-05 03:30:01;30.07;758.89;37.74;
2024-09-05 03:31:00;30.08;758.9;37.74;
2024-09-05 03:31:58;30.06;758.88;37.73;
2024-09-05 03:32:59;30.05;758.86;37.73;
2024-09-05 03:33:59;30.06;758.87;37.73;
2024-09-05 03:34:59;30.06;758.87;37.73;
2024-09-05 03:35:59;30.06;758.85;37.73;
2024-09-05 03:36:59;30.05;758.83;37.73;
2024-09-05 03:38:01;30.05;758.83;37.73;
2024-09-05 03:38:59;30.05;758.84;37.72;
2024-09-05 03:40:00;30.05;758.84;37.72;
2024-09-05 03:41:01;30.04;758.82;37.73;
2024-09-05 03:42:00;30.03;758.83;37.73;
2024-09-05 03:43:01;30.04;758.83;37.72;
2024-09-05 03:43:59;30.02;758.84;37.72;
