Прибор: ;Hydra-L (05); ; Интервал: ;2024-03-25 00:00:00; / ;2024-03-25 23:45:00;
Date;weather_temp;weather_pressure;weather_humidity;
2024-03-25 06:32:09;25.2;735.61;23.89;
2024-03-25 06:33:09;25.22;735.58;23.89;
2024-03-25 06:34:09;25.17;735.61;23.95;
2024-03-25 06:35:09;25.15;735.62;23.97;
2024-03-25 06:36:08;25.12;735.62;24.01;
2024-03-25 06:37:09;25.13;735.64;23.99;
2024-03-25 06:38:09;25.07;735.6;24.06;
2024-03-25 06:39:10;25.1;735.64;24.04;
2024-03-25 06:40:11;25.09;735.63;24.05;
2024-03-25 06:41:09;25.12;735.68;24;
2024-03-25 06:42:09;25.08;735.67;24.05;
2024-03-25 06:43:09;25.07;735.67;24.06;
2024-03-25 06:44:09;25.08;735.68;24.05;
2024-03-25 06:45:10;25.06;735.73;24.08;
2024-03-25 06:46:09;25.04;735.72;24.09;
2024-03-25 06:47:09;25.07;735.71;24.07;
2024-03-25 06:48:10;25.05;735.73;24.07;
2024-03-25 06:49:10;25.05;735.73;24.08;
2024-03-25 06:50:12;25.07;735.74;24.06;
2024-03-25 06:51:10;25.05;735.78;24.08;
2024-03-25 06:52:10;25.04;735.77;24.07;
2024-03-25 06:53:10;25.08;735.79;24.05;
2024-03-25 06:54:10;25.04;735.82;24.09;
2024-03-25 06:55:10;25.05;735.79;24.07;
2024-03-25 06:56:10;25.05;735.78;24.06;
2024-03-25 06:57:10;25.04;735.81;24.07;
2024-03-25 06:58:10;25.06;735.82;24.04;
2024-03-25 06:59:10;25.02;735.84;24.09;
2024-03-25 07:00:11;25.03;735.88;24.08;
2024-03-25 07:01:10;25.05;735.91;24.07;
2024-03-25 07:02:11;25.05;735.87;24.03;
2024-03-25 07:03:10;25.11;735.92;23.99;
2024-03-25 07:04:10;25.12;735.9;23.96;
2024-03-25 07:05:13;25.12;735.94;23.97;
2024-03-25 07:06:10;25.13;735.97;23.96;
2024-03-25 07:07:10;25.15;735.97;23.95;
2024-03-25 07:08:11;25.15;735.95;23.93;
2024-03-25 07:09:11;25.15;735.97;23.93;
2024-03-25 07:10:12;25.19;736;23.88;
2024-03-25 07:11:11;25.23;735.99;23.83;
2024-03-25 07:12:11;25.23;735.99;23.82;
2024-03-25 07:13:12;25.22;736;23.83;
2024-03-25 07:14:12;25.28;736.02;23.77;
2024-03-25 07:15:18;25.31;736.02;23.72;
2024-03-25 07:16:15;25.31;735.99;23.71;
2024-03-25 07:17:12;25.32;736.04;23.7;
2024-03-25 07:18:11;25.33;736.07;23.69;
2024-03-25 07:19:11;25.34;736.07;23.68;
2024-03-25 07:20:13;25.34;736.06;23.67;
2024-03-25 07:21:11;25.36;736.09;23.63;
2024-03-25 07:22:11;25.37;736.11;23.63;
2024-03-25 07:23:12;25.36;736.11;23.62;
2024-03-25 07:24:12;25.33;736.14;23.67;
2024-03-25 07:25:12;25.35;736.15;23.65;
2024-03-25 07:26:12;25.34;736.17;23.65;
2024-03-25 07:27:12;25.33;736.14;23.68;
2024-03-25 07:28:12;25.32;736.18;23.69;
2024-03-25 07:29:12;25.32;736.17;23.71;
2024-03-25 07:30:13;25.26;736.15;23.75;
2024-03-25 07:31:12;25.29;736.18;23.75;
2024-03-25 07:32:13;25.24;736.19;23.81;
2024-03-25 07:33:13;25.22;736.19;23.83;
2024-03-25 07:34:13;25.21;736.22;23.86;
2024-03-25 07:35:16;25.22;736.24;23.83;
2024-03-25 07:36:13;25.23;736.24;23.85;
2024-03-25 07:37:13;25.22;736.24;23.83;
2024-03-25 07:38:13;25.19;736.26;23.88;
2024-03-25 07:39:14;25.2;736.27;23.88;
2024-03-25 07:40:15;25.2;736.28;23.87;
2024-03-25 07:41:13;25.16;736.28;23.91;
2024-03-25 07:42:54;25.16;736.28;23.92;
2024-03-25 07:45:31;25.17;736.29;23.92;
2024-03-25 07:45:41;25.13;736.32;23.94;
2024-03-25 07:46:33;25.06;736.31;24.02;
2024-03-25 07:47:04;25.08;736.31;24;
2024-03-25 07:47:56;25.07;736.33;24;
2024-03-25 07:48:39;25.05;736.38;24.04;
2024-03-25 07:49:32;25.04;736.4;24.03;
2024-03-25 07:50:18;25.07;736.38;24.01;
2024-03-25 07:51:14;25.1;736.39;23.99;
2024-03-25 07:52:14;25.09;736.44;23.99;
2024-03-25 07:53:15;25.11;736.46;24.15;
2024-03-25 07:54:15;25.12;736.5;24.3;
2024-03-25 07:55:16;25.13;736.53;24.38;
2024-03-25 07:56:15;25.19;736.53;24.53;
2024-03-25 07:57:15;25.14;736.54;24.85;
2024-03-25 07:58:15;25.19;736.56;24.98;
2024-03-25 07:59:15;25.23;736.57;24.99;
2024-03-25 08:00:16;25.22;736.62;25.15;
2024-03-25 08:01:15;25.24;736.64;25.13;
2024-03-25 08:02:15;25.28;736.63;25.07;
2024-03-25 08:03:15;25.29;736.62;25.14;
2024-03-25 08:04:15;25.32;736.65;25.06;
2024-03-25 08:05:16;25.35;736.64;24.98;
2024-03-25 08:06:15;25.33;736.7;25.08;
2024-03-25 08:07:15;25.34;736.73;25.06;
2024-03-25 08:08:15;25.34;736.73;25;
2024-03-25 08:09:16;25.33;736.74;25.06;
2024-03-25 08:10:16;25.32;736.73;25.09;
2024-03-25 08:11:16;25.33;736.78;25.07;
2024-03-25 08:12:16;25.3;736.81;25.13;
2024-03-25 08:13:16;25.33;736.86;25.12;
2024-03-25 08:14:16;25.35;736.85;25.05;
2024-03-25 08:15:16;25.35;736.85;25.13;
2024-03-25 08:16:16;25.37;736.88;25.06;
2024-03-25 08:17:16;25.42;736.91;25.01;
2024-03-25 08:18:16;25.43;736.91;25.01;
2024-03-25 08:19:16;25.45;736.92;24.96;
2024-03-25 08:20:16;25.5;736.91;24.87;
2024-03-25 08:21:16;25.48;736.93;24.92;
2024-03-25 08:22:17;25.49;736.9;24.88;
2024-03-25 08:23:17;25.48;736.95;24.96;
2024-03-25 08:24:17;25.49;736.98;24.87;
2024-03-25 08:25:17;25.55;736.95;24.79;
2024-03-25 08:26:17;25.56;736.94;24.76;
2024-03-25 08:27:17;25.57;736.99;24.75;
2024-03-25 08:28:17;25.55;736.98;24.86;
2024-03-25 08:29:17;25.54;736.99;24.89;
2024-03-25 08:30:17;25.59;736.99;24.74;
2024-03-25 08:31:17;25.62;737.04;24.74;
2024-03-25 08:32:17;25.58;737;24.81;
2024-03-25 08:33:17;25.61;737.03;24.79;
2024-03-25 08:34:17;25.6;737.06;24.94;
2024-03-25 08:35:18;25.65;737.08;24.78;
2024-03-25 08:36:18;25.66;737.11;24.78;
2024-03-25 08:37:18;25.68;737.11;24.79;
2024-03-25 08:38:18;25.67;737.15;24.81;
2024-03-25 08:39:18;25.67;737.18;24.83;
2024-03-25 08:40:18;25.69;737.19;24.72;
2024-03-25 08:41:18;25.71;737.21;24.7;
2024-03-25 08:42:18;25.75;737.15;24.65;
2024-03-25 08:43:18;25.73;737.14;24.7;
2024-03-25 08:44:18;25.73;737.18;24.71;
2024-03-25 08:45:18;25.75;737.18;24.71;
2024-03-25 08:46:18;25.75;737.2;24.69;
2024-03-25 08:47:18;25.75;737.21;24.7;
2024-03-25 08:48:18;25.77;737.24;24.64;
2024-03-25 08:49:18;25.78;737.19;24.61;
2024-03-25 08:50:18;25.74;737.21;24.69;
2024-03-25 08:51:19;25.79;737.22;24.57;
2024-03-25 08:52:19;25.8;737.24;24.53;
2024-03-25 08:53:19;25.82;737.27;24.46;
2024-03-25 08:54:19;25.85;737.25;24.41;
